[2026-04-21 02:02:39 UTC] [0002] 2026-03-23 12:02 C=1.15544 | R_MASTER_RESET
[2026-04-21 02:06:28 UTC] [0391] 2026-03-23 18:31 C=1.16187 | FVG BULLISH_FVG eq=1.16100
[2026-04-21 02:06:28 UTC] [0391] 2026-03-23 18:31 C=1.16187 | FVG BULLISH_FVG eq=1.16122
[2026-04-21 02:06:28 UTC] [0391] 2026-03-23 18:31 C=1.16187 | FVG BULLISH_FVG eq=1.16148
[2026-04-21 02:06:28 UTC] [0391] 2026-03-23 18:31 C=1.16187 | KL_FRACTURE score=5.055
[2026-04-21 02:06:28 UTC] [0391] 2026-03-23 18:31 C=1.16187 | TOPO_FRACTURE h1=7.37
[2026-04-21 02:06:29 UTC] [0392] 2026-03-23 18:32 C=1.16191 | R_MASTER_RESET
[2026-04-21 02:06:29 UTC] [0392] 2026-03-23 18:32 C=1.16191 | FVG BULLISH_FVG eq=1.16100
[2026-04-21 02:06:29 UTC] [0392] 2026-03-23 18:32 C=1.16191 | FVG BULLISH_FVG eq=1.16122
[2026-04-21 02:06:29 UTC] [0392] 2026-03-23 18:32 C=1.16191 | FVG BULLISH_FVG eq=1.16148
[2026-04-21 02:06:29 UTC] [0392] 2026-03-23 18:32 C=1.16191 | KL_FRACTURE score=4.720
[2026-04-21 02:06:29 UTC] [0392] 2026-03-23 18:32 C=1.16191 | TOPO_FRACTURE h1=7.31
[2026-04-21 02:06:29 UTC] [0393] 2026-03-23 18:33 C=1.16228 | R_MASTER_RESET
[2026-04-21 02:06:29 UTC] [0393] 2026-03-23 18:33 C=1.16228 | FVG BULLISH_FVG eq=1.16100
[2026-04-21 02:06:29 UTC] [0393] 2026-03-23 18:33 C=1.16228 | FVG BULLISH_FVG eq=1.16122
[2026-04-21 02:06:29 UTC] [0393] 2026-03-23 18:33 C=1.16228 | FVG BULLISH_FVG eq=1.16148
[2026-04-21 02:06:29 UTC] [0393] 2026-03-23 18:33 C=1.16228 | KL_FRACTURE score=2.920
[2026-04-21 02:06:29 UTC] [0393] 2026-03-23 18:33 C=1.16228 | TOPO_FRACTURE h1=7.51
[2026-04-21 02:06:30 UTC] [0394] 2026-03-23 18:34 C=1.16262 | FVG BULLISH_FVG eq=1.16122
[2026-04-21 02:06:30 UTC] [0394] 2026-03-23 18:34 C=1.16262 | FVG BULLISH_FVG eq=1.16148
[2026-04-21 02:06:30 UTC] [0394] 2026-03-23 18:34 C=1.16262 | FVG BULLISH_FVG eq=1.16206
[2026-04-21 02:06:30 UTC] [0394] 2026-03-23 18:34 C=1.16262 | TOPO_FRACTURE h1=7.40
[2026-04-21 02:06:30 UTC] [0395] 2026-03-23 18:35 C=1.16271 | FVG BULLISH_FVG eq=1.16148
[2026-04-21 02:06:30 UTC] [0395] 2026-03-23 18:35 C=1.16271 | FVG BULLISH_FVG eq=1.16206
[2026-04-21 02:06:30 UTC] [0395] 2026-03-23 18:35 C=1.16271 | FVG BULLISH_FVG eq=1.16246
[2026-04-21 02:06:30 UTC] [0395] 2026-03-23 18:35 C=1.16271 | TOPO_FRACTURE h1=7.40
[2026-04-21 02:06:31 UTC] [0396] 2026-03-23 18:36 C=1.16309 | R_MASTER_RESET
[2026-04-21 02:06:31 UTC] [0396] 2026-03-23 18:36 C=1.16309 | FVG BULLISH_FVG eq=1.16148
[2026-04-21 02:06:31 UTC] [0396] 2026-03-23 18:36 C=1.16309 | FVG BULLISH_FVG eq=1.16206
[2026-04-21 02:06:31 UTC] [0396] 2026-03-23 18:36 C=1.16309 | FVG BULLISH_FVG eq=1.16246
[2026-04-21 02:06:31 UTC] [0396] 2026-03-23 18:36 C=1.16309 | KL_FRACTURE score=2.082
[2026-04-21 02:06:31 UTC] [0396] 2026-03-23 18:36 C=1.16309 | TOPO_FRACTURE h1=7.54
[2026-04-21 02:06:32 UTC] [0397] 2026-03-23 18:37 C=1.16328 | R_MASTER_RESET
[2026-04-21 02:06:32 UTC] [0397] 2026-03-23 18:37 C=1.16328 | FVG BULLISH_FVG eq=1.16206
[2026-04-21 02:06:32 UTC] [0397] 2026-03-23 18:37 C=1.16328 | FVG BULLISH_FVG eq=1.16246
[2026-04-21 02:06:32 UTC] [0397] 2026-03-23 18:37 C=1.16328 | FVG BULLISH_FVG eq=1.16300
[2026-04-21 02:06:32 UTC] [0397] 2026-03-23 18:37 C=1.16328 | KL_FRACTURE score=1.245
[2026-04-21 02:06:32 UTC] [0397] 2026-03-23 18:37 C=1.16328 | TOPO_FRACTURE h1=7.57
[2026-04-21 02:06:32 UTC] [0398] 2026-03-23 18:38 C=1.16334 | R_MASTER_RESET
[2026-04-21 02:06:32 UTC] [0398] 2026-03-23 18:38 C=1.16334 | JUDAS_SWING score=70 wick=3.49994
[2026-04-21 02:06:32 UTC] [0398] 2026-03-23 18:38 C=1.16334 | FVG BULLISH_FVG eq=1.16246
[2026-04-21 02:06:32 UTC] [0398] 2026-03-23 18:38 C=1.16334 | FVG BULLISH_FVG eq=1.16300
[2026-04-21 02:06:32 UTC] [0398] 2026-03-23 18:38 C=1.16334 | FVG BULLISH_FVG eq=1.16315
[2026-04-21 02:06:32 UTC] [0398] 2026-03-23 18:38 C=1.16334 | KL_FRACTURE score=1.322
[2026-04-21 02:06:32 UTC] [0398] 2026-03-23 18:38 C=1.16334 | TOPO_FRACTURE h1=7.53
[2026-04-21 02:06:33 UTC] [0399] 2026-03-23 18:39 C=1.16272 | R_MASTER_RESET
[2026-04-21 02:06:33 UTC] [0399] 2026-03-23 18:39 C=1.16272 | FVG BULLISH_FVG eq=1.16246
[2026-04-21 02:06:33 UTC] [0399] 2026-03-23 18:39 C=1.16272 | FVG BULLISH_FVG eq=1.16300
[2026-04-21 02:06:33 UTC] [0399] 2026-03-23 18:39 C=1.16272 | FVG BULLISH_FVG eq=1.16315
[2026-04-21 02:06:33 UTC] [0399] 2026-03-23 18:39 C=1.16272 | KL_FRACTURE score=1.326
[2026-04-21 02:06:33 UTC] [0399] 2026-03-23 18:39 C=1.16272 | TOPO_FRACTURE h1=8.26
[2026-04-21 02:06:33 UTC] [0400] 2026-03-23 18:40 C=1.16255 | R_MASTER_RESET
[2026-04-21 02:06:33 UTC] [0400] 2026-03-23 18:40 C=1.16255 | FVG BULLISH_FVG eq=1.16300
[2026-04-21 02:06:33 UTC] [0400] 2026-03-23 18:40 C=1.16255 | FVG BULLISH_FVG eq=1.16315
[2026-04-21 02:06:33 UTC] [0400] 2026-03-23 18:40 C=1.16255 | FVG BEARISH_FVG eq=1.16305
[2026-04-21 02:06:33 UTC] [0400] 2026-03-23 18:40 C=1.16255 | KL_FRACTURE score=1.340
[2026-04-21 02:06:33 UTC] [0400] 2026-03-23 18:40 C=1.16255 | TOPO_FRACTURE h1=8.24
[2026-04-21 02:06:34 UTC] [0401] 2026-03-23 18:41 C=1.16255 | R_MASTER_RESET
[2026-04-21 02:06:34 UTC] [0401] 2026-03-23 18:41 C=1.16255 | FVG BULLISH_FVG eq=1.16315
[2026-04-21 02:06:34 UTC] [0401] 2026-03-23 18:41 C=1.16255 | FVG BEARISH_FVG eq=1.16305
[2026-04-21 02:06:34 UTC] [0401] 2026-03-23 18:41 C=1.16255 | FVG BEARISH_FVG eq=1.16270
[2026-04-21 02:06:34 UTC] [0401] 2026-03-23 18:41 C=1.16255 | KL_FRACTURE score=1.332
[2026-04-21 02:06:34 UTC] [0401] 2026-03-23 18:41 C=1.16255 | TOPO_FRACTURE h1=7.87
[2026-04-21 02:06:35 UTC] [0402] 2026-03-23 18:42 C=1.16283 | R_MASTER_RESET
[2026-04-21 02:06:35 UTC] [0402] 2026-03-23 18:42 C=1.16283 | FVG BULLISH_FVG eq=1.16315
[2026-04-21 02:06:35 UTC] [0402] 2026-03-23 18:42 C=1.16283 | FVG BEARISH_FVG eq=1.16305
[2026-04-21 02:06:35 UTC] [0402] 2026-03-23 18:42 C=1.16283 | FVG BEARISH_FVG eq=1.16270
[2026-04-21 02:06:35 UTC] [0402] 2026-03-23 18:42 C=1.16283 | KL_FRACTURE score=1.283
[2026-04-21 02:06:35 UTC] [0402] 2026-03-23 18:42 C=1.16283 | TOPO_FRACTURE h1=7.95
[2026-04-21 02:06:35 UTC] [0403] 2026-03-23 18:43 C=1.16280 | R_MASTER_RESET
[2026-04-21 02:06:35 UTC] [0403] 2026-03-23 18:43 C=1.16280 | FVG BULLISH_FVG eq=1.16315
[2026-04-21 02:06:35 UTC] [0403] 2026-03-23 18:43 C=1.16280 | FVG BEARISH_FVG eq=1.16305
[2026-04-21 02:06:35 UTC] [0403] 2026-03-23 18:43 C=1.16280 | FVG BEARISH_FVG eq=1.16270
[2026-04-21 02:06:35 UTC] [0403] 2026-03-23 18:43 C=1.16280 | KL_FRACTURE score=1.259
[2026-04-21 02:06:35 UTC] [0403] 2026-03-23 18:43 C=1.16280 | TOPO_FRACTURE h1=7.76
[2026-04-21 02:06:36 UTC] [0404] 2026-03-23 18:44 C=1.16286 | R_MASTER_RESET
[2026-04-21 02:06:36 UTC] [0404] 2026-03-23 18:44 C=1.16286 | FVG BULLISH_FVG eq=1.16315
[2026-04-21 02:06:36 UTC] [0404] 2026-03-23 18:44 C=1.16286 | FVG BEARISH_FVG eq=1.16305
[2026-04-21 02:06:36 UTC] [0404] 2026-03-23 18:44 C=1.16286 | FVG BEARISH_FVG eq=1.16270
[2026-04-21 02:06:36 UTC] [0404] 2026-03-23 18:44 C=1.16286 | KL_FRACTURE score=1.266
[2026-04-21 02:06:36 UTC] [0404] 2026-03-23 18:44 C=1.16286 | TOPO_FRACTURE h1=7.66
[2026-04-21 02:06:36 UTC] [0405] 2026-03-23 18:45 C=1.16294 | R_MASTER_RESET
[2026-04-21 02:06:36 UTC] [0405] 2026-03-23 18:45 C=1.16294 | FVG BULLISH_FVG eq=1.16315
[2026-04-21 02:06:36 UTC] [0405] 2026-03-23 18:45 C=1.16294 | FVG BEARISH_FVG eq=1.16305
[2026-04-21 02:06:36 UTC] [0405] 2026-03-23 18:45 C=1.16294 | FVG BEARISH_FVG eq=1.16270
[2026-04-21 02:06:36 UTC] [0405] 2026-03-23 18:45 C=1.16294 | KL_FRACTURE score=1.240
[2026-04-21 02:06:36 UTC] [0405] 2026-03-23 18:45 C=1.16294 | TOPO_FRACTURE h1=7.65
[2026-04-21 02:06:37 UTC] [0406] 2026-03-23 18:46 C=1.16322 | R_MASTER_RESET
[2026-04-21 02:06:37 UTC] [0406] 2026-03-23 18:46 C=1.16322 | FVG BULLISH_FVG eq=1.16315
[2026-04-21 02:06:37 UTC] [0406] 2026-03-23 18:46 C=1.16322 | FVG BEARISH_FVG eq=1.16305
[2026-04-21 02:06:37 UTC] [0406] 2026-03-23 18:46 C=1.16322 | FVG BEARISH_FVG eq=1.16270
[2026-04-21 02:06:37 UTC] [0406] 2026-03-23 18:46 C=1.16322 | KL_FRACTURE score=1.242
[2026-04-21 02:06:37 UTC] [0406] 2026-03-23 18:46 C=1.16322 | TOPO_FRACTURE h1=7.71
[2026-04-21 02:06:37 UTC] [0407] 2026-03-23 18:47 C=1.16309 | R_MASTER_RESET
[2026-04-21 02:06:37 UTC] [0407] 2026-03-23 18:47 C=1.16309 | FVG BEARISH_FVG eq=1.16305
[2026-04-21 02:06:37 UTC] [0407] 2026-03-23 18:47 C=1.16309 | FVG BEARISH_FVG eq=1.16270
[2026-04-21 02:06:37 UTC] [0407] 2026-03-23 18:47 C=1.16309 | FVG BULLISH_FVG eq=1.16302
[2026-04-21 02:06:37 UTC] [0407] 2026-03-23 18:47 C=1.16309 | KL_FRACTURE score=1.232
[2026-04-21 02:06:37 UTC] [0407] 2026-03-23 18:47 C=1.16309 | TOPO_FRACTURE h1=7.75
[2026-04-21 02:06:38 UTC] [0408] 2026-03-23 18:48 C=1.16310 | R_MASTER_RESET
[2026-04-21 02:06:38 UTC] [0408] 2026-03-23 18:48 C=1.16310 | FVG BEARISH_FVG eq=1.16305
[2026-04-21 02:06:38 UTC] [0408] 2026-03-23 18:48 C=1.16310 | FVG BEARISH_FVG eq=1.16270
[2026-04-21 02:06:38 UTC] [0408] 2026-03-23 18:48 C=1.16310 | FVG BULLISH_FVG eq=1.16302
[2026-04-21 02:06:38 UTC] [0408] 2026-03-23 18:48 C=1.16310 | KL_FRACTURE score=1.234
[2026-04-21 02:06:38 UTC] [0408] 2026-03-23 18:48 C=1.16310 | TOPO_FRACTURE h1=7.75
[2026-04-21 02:06:39 UTC] [0409] 2026-03-23 18:49 C=1.16326 | R_MASTER_RESET
[2026-04-21 02:06:39 UTC] [0409] 2026-03-23 18:49 C=1.16326 | FVG BEARISH_FVG eq=1.16305
[2026-04-21 02:06:39 UTC] [0409] 2026-03-23 18:49 C=1.16326 | FVG BEARISH_FVG eq=1.16270
[2026-04-21 02:06:39 UTC] [0409] 2026-03-23 18:49 C=1.16326 | FVG BULLISH_FVG eq=1.16302
[2026-04-21 02:06:39 UTC] [0409] 2026-03-23 18:49 C=1.16326 | KL_FRACTURE score=1.260
[2026-04-21 02:06:39 UTC] [0409] 2026-03-23 18:49 C=1.16326 | TOPO_FRACTURE h1=7.75
[2026-04-21 02:06:39 UTC] [0410] 2026-03-23 18:50 C=1.16306 | R_MASTER_RESET
[2026-04-21 02:06:39 UTC] [0410] 2026-03-23 18:50 C=1.16306 | FVG BEARISH_FVG eq=1.16305
[2026-04-21 02:06:39 UTC] [0410] 2026-03-23 18:50 C=1.16306 | FVG BEARISH_FVG eq=1.16270
[2026-04-21 02:06:39 UTC] [0410] 2026-03-23 18:50 C=1.16306 | FVG BULLISH_FVG eq=1.16302
[2026-04-21 02:06:39 UTC] [0410] 2026-03-23 18:50 C=1.16306 | KL_FRACTURE score=1.270
[2026-04-21 02:06:39 UTC] [0410] 2026-03-23 18:50 C=1.16306 | TOPO_FRACTURE h1=7.86
[2026-04-21 02:06:40 UTC] [0411] 2026-03-23 18:51 C=1.16304 | R_MASTER_RESET
[2026-04-21 02:06:40 UTC] [0411] 2026-03-23 18:51 C=1.16304 | FVG BEARISH_FVG eq=1.16305
[2026-04-21 02:06:40 UTC] [0411] 2026-03-23 18:51 C=1.16304 | FVG BEARISH_FVG eq=1.16270
[2026-04-21 02:06:40 UTC] [0411] 2026-03-23 18:51 C=1.16304 | FVG BULLISH_FVG eq=1.16302
[2026-04-21 02:06:40 UTC] [0411] 2026-03-23 18:51 C=1.16304 | KL_FRACTURE score=1.307
[2026-04-21 02:06:40 UTC] [0411] 2026-03-23 18:51 C=1.16304 | TOPO_FRACTURE h1=7.83
[2026-04-21 02:06:40 UTC] [0412] 2026-03-23 18:52 C=1.16299 | R_MASTER_RESET
[2026-04-21 02:06:40 UTC] [0412] 2026-03-23 18:52 C=1.16299 | FVG BEARISH_FVG eq=1.16305
[2026-04-21 02:06:40 UTC] [0412] 2026-03-23 18:52 C=1.16299 | FVG BEARISH_FVG eq=1.16270
[2026-04-21 02:06:40 UTC] [0412] 2026-03-23 18:52 C=1.16299 | FVG BULLISH_FVG eq=1.16302
[2026-04-21 02:06:40 UTC] [0412] 2026-03-23 18:52 C=1.16299 | KL_FRACTURE score=1.351
[2026-04-21 02:06:40 UTC] [0412] 2026-03-23 18:52 C=1.16299 | TOPO_FRACTURE h1=7.70
[2026-04-21 02:06:41 UTC] [0413] 2026-03-23 18:53 C=1.16332 | R_MASTER_RESET
[2026-04-21 02:06:41 UTC] [0413] 2026-03-23 18:53 C=1.16332 | FVG BEARISH_FVG eq=1.16305
[2026-04-21 02:06:41 UTC] [0413] 2026-03-23 18:53 C=1.16332 | FVG BEARISH_FVG eq=1.16270
[2026-04-21 02:06:41 UTC] [0413] 2026-03-23 18:53 C=1.16332 | FVG BULLISH_FVG eq=1.16302
[2026-04-21 02:06:41 UTC] [0413] 2026-03-23 18:53 C=1.16332 | KL_FRACTURE score=1.388
[2026-04-21 02:06:41 UTC] [0413] 2026-03-23 18:53 C=1.16332 | TOPO_FRACTURE h1=7.83
[2026-04-21 02:06:42 UTC] [0414] 2026-03-23 18:54 C=1.16354 | R_MASTER_RESET
[2026-04-21 02:06:42 UTC] [0414] 2026-03-23 18:54 C=1.16354 | FVG BEARISH_FVG eq=1.16270
[2026-04-21 02:06:42 UTC] [0414] 2026-03-23 18:54 C=1.16354 | FVG BULLISH_FVG eq=1.16302
[2026-04-21 02:06:42 UTC] [0414] 2026-03-23 18:54 C=1.16354 | FVG BULLISH_FVG eq=1.16316
[2026-04-21 02:06:42 UTC] [0414] 2026-03-23 18:54 C=1.16354 | KL_FRACTURE score=1.398
[2026-04-21 02:06:42 UTC] [0414] 2026-03-23 18:54 C=1.16354 | TOPO_FRACTURE h1=7.86
[2026-04-21 02:06:42 UTC] [0415] 2026-03-23 18:55 C=1.16350 | R_MASTER_RESET
[2026-04-21 02:06:42 UTC] [0415] 2026-03-23 18:55 C=1.16350 | JUDAS_SWING score=70 wick=4.49993
[2026-04-21 02:06:42 UTC] [0415] 2026-03-23 18:55 C=1.16350 | FVG BEARISH_FVG eq=1.16270
[2026-04-21 02:06:42 UTC] [0415] 2026-03-23 18:55 C=1.16350 | FVG BULLISH_FVG eq=1.16302
[2026-04-21 02:06:42 UTC] [0415] 2026-03-23 18:55 C=1.16350 | FVG BULLISH_FVG eq=1.16316
[2026-04-21 02:06:42 UTC] [0415] 2026-03-23 18:55 C=1.16350 | KL_FRACTURE score=1.381
[2026-04-21 02:06:42 UTC] [0415] 2026-03-23 18:55 C=1.16350 | TOPO_FRACTURE h1=7.82
[2026-04-21 02:06:43 UTC] [0416] 2026-03-23 18:56 C=1.16343 | R_MASTER_RESET
[2026-04-21 02:06:43 UTC] [0416] 2026-03-23 18:56 C=1.16343 | FVG BEARISH_FVG eq=1.16270
[2026-04-21 02:06:43 UTC] [0416] 2026-03-23 18:56 C=1.16343 | FVG BULLISH_FVG eq=1.16302
[2026-04-21 02:06:43 UTC] [0416] 2026-03-23 18:56 C=1.16343 | FVG BULLISH_FVG eq=1.16316
[2026-04-21 02:06:43 UTC] [0416] 2026-03-23 18:56 C=1.16343 | KL_FRACTURE score=1.373
[2026-04-21 02:06:43 UTC] [0416] 2026-03-23 18:56 C=1.16343 | TOPO_FRACTURE h1=7.84
[2026-04-21 02:06:43 UTC] [0417] 2026-03-23 18:57 C=1.16357 | R_MASTER_RESET
[2026-04-21 02:06:43 UTC] [0417] 2026-03-23 18:57 C=1.16357 | FVG BEARISH_FVG eq=1.16270
[2026-04-21 02:06:43 UTC] [0417] 2026-03-23 18:57 C=1.16357 | FVG BULLISH_FVG eq=1.16302
[2026-04-21 02:06:43 UTC] [0417] 2026-03-23 18:57 C=1.16357 | FVG BULLISH_FVG eq=1.16316
[2026-04-21 02:06:43 UTC] [0417] 2026-03-23 18:57 C=1.16357 | KL_FRACTURE score=1.261
[2026-04-21 02:06:43 UTC] [0417] 2026-03-23 18:57 C=1.16357 | TOPO_FRACTURE h1=7.85
[2026-04-21 02:06:44 UTC] [0418] 2026-03-23 18:58 C=1.16364 | R_MASTER_RESET
[2026-04-21 02:06:44 UTC] [0418] 2026-03-23 18:58 C=1.16364 | FVG BEARISH_FVG eq=1.16270
[2026-04-21 02:06:44 UTC] [0418] 2026-03-23 18:58 C=1.16364 | FVG BULLISH_FVG eq=1.16302
[2026-04-21 02:06:44 UTC] [0418] 2026-03-23 18:58 C=1.16364 | FVG BULLISH_FVG eq=1.16316
[2026-04-21 02:06:44 UTC] [0418] 2026-03-23 18:58 C=1.16364 | KL_FRACTURE score=1.259
[2026-04-21 02:06:44 UTC] [0418] 2026-03-23 18:58 C=1.16364 | TOPO_FRACTURE h1=7.74
[2026-04-21 02:06:44 UTC] [0419] 2026-03-23 18:59 C=1.16350 | R_MASTER_RESET
[2026-04-21 02:06:44 UTC] [0419] 2026-03-23 18:59 C=1.16350 | FVG BEARISH_FVG eq=1.16270
[2026-04-21 02:06:44 UTC] [0419] 2026-03-23 18:59 C=1.16350 | FVG BULLISH_FVG eq=1.16302
[2026-04-21 02:06:44 UTC] [0419] 2026-03-23 18:59 C=1.16350 | FVG BULLISH_FVG eq=1.16316
[2026-04-21 02:06:44 UTC] [0419] 2026-03-23 18:59 C=1.16350 | HARMONIC_TRAP phi=1.580
[2026-04-21 02:06:44 UTC] [0419] 2026-03-23 18:59 C=1.16350 | KL_FRACTURE score=1.260
[2026-04-21 02:06:44 UTC] [0419] 2026-03-23 18:59 C=1.16350 | TOPO_FRACTURE h1=7.79
[2026-04-21 02:06:45 UTC] [0420] 2026-03-23 19:00 C=1.16299 | R_MASTER_RESET
[2026-04-21 02:06:45 UTC] [0420] 2026-03-23 19:00 C=1.16299 | FVG BEARISH_FVG eq=1.16270
[2026-04-21 02:06:45 UTC] [0420] 2026-03-23 19:00 C=1.16299 | FVG BULLISH_FVG eq=1.16302
[2026-04-21 02:06:45 UTC] [0420] 2026-03-23 19:00 C=1.16299 | FVG BULLISH_FVG eq=1.16316
[2026-04-21 02:06:45 UTC] [0420] 2026-03-23 19:00 C=1.16299 | HARMONIC_TRAP phi=1.630
[2026-04-21 02:06:45 UTC] [0420] 2026-03-23 19:00 C=1.16299 | KL_FRACTURE score=1.267
[2026-04-21 02:06:45 UTC] [0420] 2026-03-23 19:00 C=1.16299 | TOPO_FRACTURE h1=8.27
[2026-04-21 02:06:46 UTC] [0421] 2026-03-23 19:01 C=1.16294 | R_MASTER_RESET
[2026-04-21 02:06:46 UTC] [0421] 2026-03-23 19:01 C=1.16294 | FVG BULLISH_FVG eq=1.16302
[2026-04-21 02:06:46 UTC] [0421] 2026-03-23 19:01 C=1.16294 | FVG BULLISH_FVG eq=1.16316
[2026-04-21 02:06:46 UTC] [0421] 2026-03-23 19:01 C=1.16294 | FVG BEARISH_FVG eq=1.16331
[2026-04-21 02:06:46 UTC] [0421] 2026-03-23 19:01 C=1.16294 | HARMONIC_TRAP phi=1.679
[2026-04-21 02:06:46 UTC] [0421] 2026-03-23 19:01 C=1.16294 | KL_FRACTURE score=1.256
[2026-04-21 02:06:46 UTC] [0421] 2026-03-23 19:01 C=1.16294 | TOPO_FRACTURE h1=8.28
[2026-04-21 02:06:46 UTC] [0422] 2026-03-23 19:02 C=1.16325 | R_MASTER_RESET
[2026-04-21 02:06:46 UTC] [0422] 2026-03-23 19:02 C=1.16325 | FVG BULLISH_FVG eq=1.16302
[2026-04-21 02:06:46 UTC] [0422] 2026-03-23 19:02 C=1.16325 | FVG BULLISH_FVG eq=1.16316
[2026-04-21 02:06:46 UTC] [0422] 2026-03-23 19:02 C=1.16325 | FVG BEARISH_FVG eq=1.16331
[2026-04-21 02:06:46 UTC] [0422] 2026-03-23 19:02 C=1.16325 | HARMONIC_TRAP phi=1.721
[2026-04-21 02:06:46 UTC] [0422] 2026-03-23 19:02 C=1.16325 | KL_FRACTURE score=1.247
[2026-04-21 02:06:46 UTC] [0422] 2026-03-23 19:02 C=1.16325 | TOPO_FRACTURE h1=8.40
[2026-04-21 02:06:47 UTC] [0423] 2026-03-23 19:03 C=1.16280 | R_MASTER_RESET
[2026-04-21 02:06:47 UTC] [0423] 2026-03-23 19:03 C=1.16280 | FVG BULLISH_FVG eq=1.16302
[2026-04-21 02:06:47 UTC] [0423] 2026-03-23 19:03 C=1.16280 | FVG BULLISH_FVG eq=1.16316
[2026-04-21 02:06:47 UTC] [0423] 2026-03-23 19:03 C=1.16280 | FVG BEARISH_FVG eq=1.16331
[2026-04-21 02:06:47 UTC] [0423] 2026-03-23 19:03 C=1.16280 | HARMONIC_TRAP phi=1.774
[2026-04-21 02:06:47 UTC] [0423] 2026-03-23 19:03 C=1.16280 | KL_FRACTURE score=1.246
[2026-04-21 02:06:47 UTC] [0423] 2026-03-23 19:03 C=1.16280 | TOPO_FRACTURE h1=8.76
[2026-04-21 02:06:47 UTC] [0424] 2026-03-23 19:04 C=1.16269 | R_MASTER_RESET
[2026-04-21 02:06:47 UTC] [0424] 2026-03-23 19:04 C=1.16269 | FVG BULLISH_FVG eq=1.16302
[2026-04-21 02:06:47 UTC] [0424] 2026-03-23 19:04 C=1.16269 | FVG BULLISH_FVG eq=1.16316
[2026-04-21 02:06:47 UTC] [0424] 2026-03-23 19:04 C=1.16269 | FVG BEARISH_FVG eq=1.16331
[2026-04-21 02:06:47 UTC] [0424] 2026-03-23 19:04 C=1.16269 | HARMONIC_TRAP phi=1.834
[2026-04-21 02:06:47 UTC] [0424] 2026-03-23 19:04 C=1.16269 | KL_FRACTURE score=1.246
[2026-04-21 02:06:47 UTC] [0424] 2026-03-23 19:04 C=1.16269 | TOPO_FRACTURE h1=8.79
[2026-04-21 02:06:48 UTC] [0425] 2026-03-23 19:05 C=1.16270 | R_MASTER_RESET
[2026-04-21 02:06:48 UTC] [0425] 2026-03-23 19:05 C=1.16270 | FVG BULLISH_FVG eq=1.16302
[2026-04-21 02:06:48 UTC] [0425] 2026-03-23 19:05 C=1.16270 | FVG BULLISH_FVG eq=1.16316
[2026-04-21 02:06:48 UTC] [0425] 2026-03-23 19:05 C=1.16270 | FVG BEARISH_FVG eq=1.16331
[2026-04-21 02:06:48 UTC] [0425] 2026-03-23 19:05 C=1.16270 | HARMONIC_TRAP phi=1.894
[2026-04-21 02:06:48 UTC] [0425] 2026-03-23 19:05 C=1.16270 | KL_FRACTURE score=1.254
[2026-04-21 02:06:48 UTC] [0425] 2026-03-23 19:05 C=1.16270 | TOPO_FRACTURE h1=8.62
[2026-04-21 02:06:48 UTC] [0426] 2026-03-23 19:06 C=1.16272 | R_MASTER_RESET
[2026-04-21 02:06:48 UTC] [0426] 2026-03-23 19:06 C=1.16272 | FVG BULLISH_FVG eq=1.16302
[2026-04-21 02:06:48 UTC] [0426] 2026-03-23 19:06 C=1.16272 | FVG BULLISH_FVG eq=1.16316
[2026-04-21 02:06:48 UTC] [0426] 2026-03-23 19:06 C=1.16272 | FVG BEARISH_FVG eq=1.16331
[2026-04-21 02:06:48 UTC] [0426] 2026-03-23 19:06 C=1.16272 | HARMONIC_TRAP phi=1.949
[2026-04-21 02:06:48 UTC] [0426] 2026-03-23 19:06 C=1.16272 | KL_FRACTURE score=1.266
[2026-04-21 02:06:48 UTC] [0426] 2026-03-23 19:06 C=1.16272 | TOPO_FRACTURE h1=6.50
[2026-04-21 02:06:49 UTC] [0427] 2026-03-23 19:07 C=1.16281 | R_MASTER_RESET
[2026-04-21 02:06:49 UTC] [0427] 2026-03-23 19:07 C=1.16281 | FVG BULLISH_FVG eq=1.16302
[2026-04-21 02:06:49 UTC] [0427] 2026-03-23 19:07 C=1.16281 | FVG BULLISH_FVG eq=1.16316
[2026-04-21 02:06:49 UTC] [0427] 2026-03-23 19:07 C=1.16281 | FVG BEARISH_FVG eq=1.16331
[2026-04-21 02:06:49 UTC] [0427] 2026-03-23 19:07 C=1.16281 | HARMONIC_TRAP phi=1.980
[2026-04-21 02:06:49 UTC] [0427] 2026-03-23 19:07 C=1.16281 | KL_FRACTURE score=1.805
[2026-04-21 02:06:49 UTC] [0427] 2026-03-23 19:07 C=1.16281 | TOPO_FRACTURE h1=5.07
[2026-04-21 02:06:50 UTC] [0428] 2026-03-23 19:08 C=1.16281 | R_MASTER_RESET
[2026-04-21 02:06:50 UTC] [0428] 2026-03-23 19:08 C=1.16281 | FVG BULLISH_FVG eq=1.16302
[2026-04-21 02:06:50 UTC] [0428] 2026-03-23 19:08 C=1.16281 | FVG BULLISH_FVG eq=1.16316
[2026-04-21 02:06:50 UTC] [0428] 2026-03-23 19:08 C=1.16281 | FVG BEARISH_FVG eq=1.16331
[2026-04-21 02:06:50 UTC] [0428] 2026-03-23 19:08 C=1.16281 | HARMONIC_TRAP phi=2.030
[2026-04-21 02:06:50 UTC] [0428] 2026-03-23 19:08 C=1.16281 | KL_FRACTURE score=1.790
